Date,Price,Market_Index,Interest_Rate,Economic_Indicator
2023-11-16,1.6386388218613808,-0.2756373558169987,-0.6110639044459727,1.2330182708294903
2023-11-17,1.5164471749274895,-0.34202014332566755,0.35649921508619403,0.8348874596980941
2023-11-18,1.6054654801281534,-0.4067366430757983,-0.12016269907906743,1.0421607066874818
2023-11-19,0.8218458676467182,-0.46947156278588825,-0.18741040377479862,1.0648060372565478
2023-11-20,2.287149847106183,-0.5299192642332049,0.35547998410174586,1.0211347531647814
2023-11-21,0.8348782766598404,-0.5877852522924725,0.22213165574301996,0.861938969230916
2023-11-22,0.9108548860372552,-0.642787609686538,-0.18048308290953996,0.8406753264123896
2023-11-23,2.352765785795245,-0.6946583704589955,0.579664901682124,0.9728891858017109
2023-11-24,2.490260842396523,-0.7431448254773945,-0.5405316637999487,1.215545803851873
2023-11-25,2.7785866223744553,-0.7880107536067195,0.3079678034721319,1.0927200309188865
2023-11-26,3.188349372996628,-0.829037572555041,0.2965506289841919,0.9128771335827788
2023-11-27,3.2938766135765234,-0.8660254037844376,-0.15477321965699514,1.1443397421296688
2023-11-28,3.277196195892586,-0.8987940462991673,0.163066511121059,0.42329147587398486
2023-11-29,4.171375565248476,-0.9271838545667873,-0.6255567881926516,1.2257531400744206
2023-11-30,4.1669896488288805,-0.9510565162951533,0.4620135096034505,0.65105724424438
2023-12-01,5.313849517663676,-0.9702957262759969,-0.09245106822149451,0.9295118117193736
2023-12-02,5.0085221168178045,-0.9848077530122076,-0.26136151025951976,0.7810660210747711
2023-12-03,4.849364434194049,-0.9945218953682734,0.5245046129184446,0.7490637048558189
2023-12-04,5.198350869910049,-0.9993908270190955,-0.3521718452713796,1.2431653574757038
2023-12-05,5.575509517874359,-0.9993908270190958,-0.7042306481817798,0.9204597597376217
2023-12-06,5.010250756188328,-0.9945218953682735,-0.7783145867619519,1.086300776346143
2023-12-07,4.72094060978566,-0.9848077530122079,0.3030049756728198,1.0106158842241633
2023-12-08,5.018133256700759,-0.9702957262759974,-0.6402146762481415,1.1184081654446243
2023-12-09,4.718053790139324,-0.9510565162951539,0.8773970909921823,1.0413643782120512
2023-12-10,3.9900016984660254,-0.9271838545667868,-1.040964703941861,0.772401555162286
2023-12-11,3.620304228826372,-0.898794046299168,0.8482281841450191,1.231253363889428
2023-12-12,3.5660249686788026,-0.8660254037844385,0.1055087336013092,0.9362486833677375
2023-12-13,2.320134447615829,-0.829037572555042,-0.048356555935196194,0.7266836202680498
2023-12-14,1.9527948266601294,-0.7880107536067228,-0.27245954340447476,0.9553769678068174
2023-12-15,1.9452073847888403,-0.7431448254773957,0.19956805717603537,1.3441519581268622
2023-12-16,1.8969867731892904,-0.6946583704589968,-0.01881735121242419,1.2170443484226985
2023-12-17,1.9234029752301398,-0.6427876096865421,0.551650941008261,0.9802695731184282
2023-12-18,2.3455650758844686,-0.5877852522924739,0.05711382433101982,0.9831484591363142
2023-12-19,1.9597860208644655,-0.5299192642332065,0.0751508807309388,0.9916729897565235
2023-12-20,1.4609869442817405,-0.469471562785893,-0.18180610610692793,1.4743495967121683
2023-12-21,1.628378863458351,-0.4067366430758,-0.028472811860533728,1.1383870904463107
2023-12-22,1.3166845101122098,-0.34202014332566927,0.1539008844460296,1.1510083294382139
2023-12-23,2.0644537810490253,-0.27563735581699705,-0.8550841963283127,1.2740566908063684
2023-12-24,2.250100175954975,-0.20791169081776145,-0.6740927110528565,1.1187578318053026
2023-12-25,2.927885994017435,-0.13917310096006485,0.3716320470113575,1.0221915708358595
2023-12-26,2.7605611465883118,-0.06975647374412904,0.08543271906397093,1.0377300301830044
2023-12-27,3.8596732571205803,-9.797174393178826e-16,-0.09199166817633957,1.0656797481171874
2023-12-28,4.792192838136776,0.06975647374412354,0.00921696653269658,1.0755555526980316
2023-12-29,4.379093211923171,0.1391731009600629,0.17379085268083552,1.231525908727396
2023-12-30,5.006426365634418,0.20791169081775954,-0.26987984015468075,1.09938917716146
2023-12-31,5.4713616468103465,0.2756373558169986,-0.38915236270115633,1.238528015443116
